property_id,sale_price,bedrooms,bathrooms,floor_area_sqm,garden_sqm,age_years,distance_to_station_km,distance_to_school_km,neighbourhood,sale_date,epc_rating
PROP-00995,347148,3,1,98.5,0.0,14,1.5,1.2,Queensbury,2023-02-11,E
PROP-00996,254119,2,2,53.1,54.5,64,1.0,0.3,Ashworth,2022-10-30,C
PROP-00997,455808,5,1,124.6,123.9,3,0.5,1.1,Dunmore,2024-02-06,A
PROP-00998,263748,3,2,81.0,116.7,71,1.9,1.4,Drayton,2024-03-04,C
PROP-00999,147586,2,2,50.2,83.1,44,3.2,0.9,Riverside,2022-05-27,D
PROP-01000,333645,3,1,80.8,87.7,16,2.7,1.0,Zelton,2024-03-26,B
PROP-01001,268471,3,1,82.9,100.9,16,1.7,0.6,Jubilee,2023-09-30,D
PROP-01002,155489,2,2,45.7,0.0,20,1.2,0.3,Brindley,2022-06-19,D
PROP-01003,434729,5,2,108.6,0.0,15,1.4,0.6,Oakfield,2022-01-24,D
PROP-01004,256264,3,1,60.6,84.4,65,3.7,0.8,Zelton,2024-08-27,F
PROP-01005,241282,2,2,43.6,102.9,30,0.8,1.1,Eastmoor,2022-01-15,D
PROP-01006,215282,2,2,53.5,88.6,25,0.2,1.8,Oakfield,2024-01-22,A
PROP-01007,447252,5,2,114.8,137.7,68,1.3,0.4,Langford,2024-05-04,A
PROP-01008,190634,1,1,47.1,30.4,7,1.2,0.3,Eastmoor,2024-10-07,D
PROP-01009,420501,5,1,94.9,124.0,93,4.1,1.6,Stoneleigh,2024-07-27,A
PROP-01010,223150,2,2,67.7,88.1,150,0.2,2.3,Yarrow,2023-09-11,D
PROP-01011,275445,3,1,78.5,45.0,3,3.8,2.9,Brindley,2023-01-28,E
PROP-01012,295057,3,3,91.7,92.3,25,2.2,0.7,Yarrow,2023-01-16,C
PROP-01013,317338,3,1,71.4,94.4,0,0.4,1.4,Victoria,2022-09-23,C
PROP-01014,597984,6,1,153.2,152.0,2,0.6,1.2,Chapel End,2024-08-01,E
PROP-01015,255549,3,2,62.5,77.7,16,0.7,1.6,Eastmoor,2024-08-04,F
PROP-01016,189673,2,1,61.1,52.7,3,1.1,3.0,Castlegate,2023-03-02,F
PROP-01017,551674,6,1,129.6,151.0,1,1.6,0.3,Langford,2024-06-02,D
PROP-01018,584105,6,2,132.9,135.4,5,1.5,1.7,Drayton,2024-03-21,C
PROP-01019,206724,2,1,53.7,118.5,150,5.0,0.8,Langford,2023-03-22,D
PROP-01020,292521,4,2,89.9,86.3,40,1.1,0.8,Hartley,2024-04-07,D
PROP-01021,502633,4,1,104.8,93.3,20,0.1,1.6,Zelton,2024-08-08,E
PROP-01022,414642,3,2,107.9,54.9,38,0.3,1.0,Castlegate,2024-04-17,A
PROP-01023,187863,2,1,45.6,0.0,18,2.1,1.9,Uppermill,2024-03-08,D
PROP-01024,392542,3,1,93.2,70.7,10,1.1,1.2,Gladstone,2023-10-23,C
PROP-01025,225943,2,1,91.7,9.7,63,5.0,0.8,Drayton,2023-11-10,C
PROP-01026,253595,2,2,83.6,87.7,20,1.2,0.7,Millbrook,2022-05-25,G
PROP-01027,347456,4,1,102.8,81.4,0,1.1,1.2,Jubilee,2024-03-26,F
PROP-01028,391591,4,1,93.3,70.7,22,0.3,0.3,Ironbridge,2022-08-17,F
PROP-01029,303671,2,2,74.5,72.8,41,0.2,2.0,Parkside,2023-05-17,G
PROP-01030,221063,2,1,36.2,85.0,33,1.5,1.3,Eastmoor,2024-12-04,C
PROP-01031,320025,3,2,84.0,78.1,14,2.0,1.1,Eastmoor,2022-09-21,C
PROP-01032,341858,3,3,78.5,103.0,35,0.3,0.2,Langford,2024-11-07,F
PROP-01033,250984,3,3,65.8,64.4,27,1.2,0.6,Foxhall,2024-09-20,E
PROP-01034,301510,2,2,75.5,0.0,117,0.7,0.5,Hartley,2022-11-04,C
PROP-01035,301541,3,2,86.3,96.3,33,1.6,0.2,Yarrow,2024-12-09,C
PROP-01036,80886,1,1,30,35.1,130,2.9,0.8,Castlegate,2022-04-25,D
PROP-01037,353024,3,1,78.1,126.0,42,0.5,1.1,Oakfield,2022-12-30,A
PROP-01038,175909,2,2,59.5,117.2,5,0.6,0.4,Hartley,2024-09-04,D
PROP-01039,304406,2,2,86.1,0.0,26,1.0,0.7,Drayton,2023-03-17,E
PROP-01040,153160,3,2,53.0,0.0,87,2.4,0.4,Brindley,2024-07-23,A
PROP-01041,206003,2,1,58.2,105.0,26,0.6,1.0,Ironbridge,2024-12-25,C
PROP-01042,392662,3,2,98.0,0.0,56,0.4,0.2,Elmswood,2024-11-09,D
PROP-01043,345705,4,2,97.2,0.0,79,0.7,1.1,Chapel End,2023-01-10,C
PROP-01044,168494,2,2,36.0,58.6,14,1.5,0.9,Eastmoor,2023-10-26,C
PROP-01045,201885,2,1,65.2,82.9,15,1.2,0.7,Thornton,2024-05-03,G
PROP-01046,147471,2,2,50.3,55.3,51,2.8,0.5,Jubilee,2024-05-21,E
PROP-01047,360195,3,1,80.2,59.6,17,2.6,3.0,Zelton,2023-07-16,A
PROP-01048,273783,3,1,69.8,111.1,19,1.3,1.3,Brindley,2023-03-17,E
PROP-01049,331160,3,3,87.8,96.6,26,2.0,0.7,Beechwood,2024-03-09,F
PROP-01050,173113,2,2,55.1,77.9,16,1.3,0.7,Jubilee,2022-08-16,D
PROP-01051,249994,2,2,49.3,108.5,6,0.3,0.5,Gladstone,2022-06-30,D
PROP-01052,453664,4,1,116.6,98.6,59,0.2,1.4,Westbury,2023-10-05,D
PROP-01053,440568,5,1,122.2,104.4,24,0.7,1.1,Westbury,2023-06-15,C
PROP-01054,120950,2,2,39.9,85.4,71,0.2,3.0,Langford,2022-02-03,E
PROP-01055,211778,3,1,52.2,83.8,27,1.4,1.0,Yarrow,2022-06-04,E
PROP-01056,221853,2,1,71.5,89.4,25,1.7,0.4,Castlegate,2024-06-01,C
PROP-01057,375988,3,3,87.6,84.5,8,1.4,0.7,Zelton,2024-06-04,A
PROP-01058,336894,3,1,86.3,0.0,15,0.3,1.7,Stoneleigh,2023-10-31,D
PROP-01059,397219,4,2,102.8,136.7,6,2.3,0.4,Ferndale,2022-07-26,A
PROP-01060,342156,3,3,86.6,88.2,2,3.2,2.3,Victoria,2023-03-04,C
PROP-01061,238982,2,2,75.9,61.6,91,1.0,1.6,Millbrook,2022-02-22,D
PROP-01062,413467,5,3,116.2,122.7,8,2.3,0.9,Drayton,2022-07-10,C
PROP-01063,311894,3,1,78.2,123.3,17,5.0,0.6,Gladstone,2022-07-05,G
PROP-01064,153169,3,1,42.9,0.0,19,0.9,2.8,Drayton,2023-12-28,D
PROP-01065,367660,5,2,88.3,134.5,150,0.2,1.0,Millbrook,2024-08-23,A
PROP-01066,313022,3,1,75.4,0.0,11,1.3,0.3,Eastmoor,2022-10-15,F
PROP-01067,316314,3,1,79.8,75.7,69,0.9,0.4,Queensbury,2022-11-07,F
PROP-01068,312924,4,2,74.4,142.7,1,0.4,0.6,Langford,2023-06-28,E
PROP-01069,234670,2,2,84.7,0.0,82,3.8,0.2,Millbrook,2024-12-11,C
PROP-01070,516945,5,1,117.2,136.6,150,3.0,0.8,Eastmoor,2022-01-02,C
PROP-01071,327730,3,3,78.4,107.1,125,1.8,0.3,Parkside,2023-02-06,C
PROP-01072,469151,5,1,122.8,0.0,3,0.9,1.9,Drayton,2023-05-27,C
PROP-01073,283789,2,2,85.3,44.6,150,0.6,2.0,Kingsway,2024-05-14,D
PROP-01074,323121,3,2,82.6,82.4,19,0.2,0.4,Ferndale,2022-01-30,C
PROP-01075,126862,2,1,39.7,0.0,26,3.0,0.4,Dunmore,2024-04-10,D
PROP-01076,149778,2,1,60.2,53.2,16,5.0,0.4,Kingsway,2024-09-25,G
PROP-01077,310295,3,2,72.2,65.1,2,0.8,1.0,Riverside,2022-09-16,B
PROP-01078,209371,2,2,77.4,85.0,22,5.0,0.3,Dunmore,2024-10-30,C
PROP-01079,368379,3,3,88.9,84.8,10,0.1,1.3,Langford,2024-12-12,E
PROP-01080,266946,3,1,60.0,47.7,150,0.4,0.3,Victoria,2022-12-06,E
PROP-01081,322451,3,2,92.8,0.0,114,1.5,1.8,Ironbridge,2022-04-11,D
PROP-01082,346417,2,2,92.3,60.7,5,4.3,0.2,Ironbridge,2023-10-01,C
PROP-01083,500784,6,1,123.4,158.8,57,2.6,2.6,Hartley,2024-03-12,G
PROP-01084,126171,2,1,51.5,59.7,10,4.6,0.3,Millbrook,2022-09-10,F
PROP-01085,162530,2,1,30,70.2,4,0.7,0.3,Uppermill,2024-08-22,C
PROP-01086,286906,3,1,96.5,114.1,2,5.0,2.1,Kingsway,2023-07-12,A
PROP-01087,243355,2,1,82.4,97.3,63,2.2,0.4,Drayton,2022-07-01,F
PROP-01088,233493,3,2,59.3,123.3,72,5.0,0.6,Uppermill,2022-08-04,G
PROP-01089,334005,2,1,84.6,28.4,150,0.2,0.3,Brindley,2024-09-21,C
PROP-01090,244599,3,1,68.2,92.9,70,1.1,0.9,Stoneleigh,2024-02-09,E
PROP-01091,248923,3,2,74.9,101.8,34,0.3,1.4,Langford,2024-05-13,D
PROP-01092,354273,4,1,87.3,78.5,79,0.2,0.6,Brindley,2024-06-03,E
PROP-01093,247071,2,2,55.3,63.2,1,1.0,2.0,Langford,2023-12-06,D
PROP-01094,568940,6,1,128.6,132.6,150,0.6,1.5,Gladstone,2023-10-22,F
PROP-01095,392309,4,2,105.1,82.6,53,2.8,0.4,Chapel End,2023-09-19,B
PROP-01096,438424,5,1,97.6,134.4,56,0.4,1.8,Parkside,2023-12-20,D
PROP-01097,339820,4,3,67.0,125.2,95,1.9,0.9,Zelton,2022-12-31,D
PROP-01098,295478,3,1,98.7,106.8,43,3.0,0.3,Kingsway,2024-12-27,D
PROP-01099,316727,2,2,81.4,85.9,33,0.2,3.0,Oakfield,2022-03-25,C
PROP-01100,368998,3,2,76.4,113.9,150,0.5,0.4,Uppermill,2023-03-19,C
PROP-01101,204763,1,1,43.9,27.8,33,0.9,1.7,Stoneleigh,2024-03-29,E
PROP-01102,267364,3,3,70.1,97.7,18,2.5,0.7,Langford,2023-04-26,D
PROP-01103,243713,3,1,77.5,71.9,34,0.3,2.2,Queensbury,2024-09-01,D
PROP-01104,192332,2,2,42.0,45.7,41,1.3,3.0,Oakfield,2023-07-06,E
PROP-01105,262517,3,2,64.7,0.0,150,0.1,0.7,Uppermill,2022-04-28,D
PROP-01106,231970,2,1,64.4,66.9,90,0.1,0.9,Northgate,2022-10-01,D
PROP-01107,172857,2,1,39.2,61.0,33,3.2,2.5,Eastmoor,2023-10-07,A
PROP-01108,354331,4,2,96.1,108.2,21,0.4,0.4,Thornton,2023-01-03,C
PROP-01109,101412,1,1,41.2,0.0,20,1.9,1.1,Brindley,2024-04-14,D
PROP-01110,306550,3,1,75.3,94.3,49,3.3,0.8,Ferndale,2023-06-18,D
PROP-01111,390315,3,1,92.3,101.0,84,0.2,0.9,Victoria,2024-02-04,B
PROP-01112,189357,2,2,59.6,69.6,1,3.6,0.9,Dunmore,2022-05-23,C
PROP-01113,248119,2,1,80.4,108.3,36,1.4,2.0,Westbury,2022-12-30,D
PROP-01114,179166,2,2,65.1,71.3,126,4.3,1.5,Jubilee,2023-08-20,B
PROP-01115,282298,3,3,86.7,16.5,101,4.3,2.3,Riverside,2024-03-07,G
PROP-01116,279764,3,1,66.2,77.4,10,2.7,0.4,Millbrook,2022-03-27,D
PROP-01117,344000,3,2,94.3,86.0,75,0.2,1.1,Foxhall,2024-12-15,E
PROP-01118,290202,3,2,64.2,104.4,15,1.0,0.4,Uppermill,2024-05-23,D
PROP-01119,130142,1,1,45.5,38.5,150,2.3,1.4,Westbury,2022-04-23,D
PROP-01120,469113,4,1,123.8,128.0,33,0.4,0.5,Beechwood,2024-12-30,A
PROP-01121,162422,2,2,64.7,0.0,69,3.2,1.3,Queensbury,2023-01-01,D
PROP-01122,553305,5,1,131.9,145.8,3,0.4,0.4,Uppermill,2022-02-01,A
PROP-01123,375186,5,1,102.3,0.0,10,2.6,1.6,Ferndale,2024-03-09,C
PROP-01124,387980,3,2,87.0,88.8,44,3.3,0.6,Stoneleigh,2023-09-27,C
PROP-01125,440146,5,1,107.0,0.0,69,0.8,1.7,Gladstone,2024-09-26,C
PROP-01126,264605,3,2,66.6,75.8,40,0.3,2.1,Parkside,2022-05-17,C
PROP-01127,262930,3,1,76.7,22.8,47,0.6,0.5,Dunmore,2023-06-20,B
PROP-01128,373429,5,1,100.0,0.0,74,0.4,0.8,Beechwood,2024-08-18,D
PROP-01129,351906,4,1,103.9,106.5,38,1.0,0.3,Thornton,2022-03-26,E
PROP-01130,400724,5,2,118.9,130.9,33,4.6,0.5,Ironbridge,2022-12-26,D
PROP-01131,275234,2,1,68.6,52.2,39,0.7,1.2,Ashworth,2024-06-21,B
PROP-01132,359020,4,2,94.9,114.4,15,0.3,0.3,Queensbury,2024-12-30,A
PROP-01133,483422,5,1,108.8,0.0,4,0.5,0.6,Stoneleigh,2022-04-30,D
PROP-01134,143062,2,2,53.5,102.3,96,4.3,1.0,Jubilee,2024-03-03,D
PROP-01135,469319,5,1,103.6,116.1,40,1.1,2.0,Oakfield,2024-01-08,C
PROP-01136,289074,2,2,77.8,87.7,0,2.6,0.3,Oakfield,2024-04-20,F
PROP-01137,548497,5,3,122.7,114.0,9,0.9,1.9,Oakfield,2024-07-15,D
PROP-01138,228562,2,2,56.1,0.0,30,0.5,1.2,Stoneleigh,2023-02-03,F
PROP-01139,470714,5,2,97.5,84.9,9,0.3,0.3,Uppermill,2024-07-15,C
PROP-01140,475799,5,3,125.6,0.0,16,3.4,1.1,Foxhall,2024-11-25,D
PROP-01141,237277,2,1,55.9,46.8,12,2.2,0.9,Eastmoor,2024-04-03,E
PROP-01142,270906,3,1,69.2,124.5,15,4.2,1.0,Yarrow,2022-03-14,E
PROP-01143,374012,2,1,94.4,77.6,16,0.2,2.3,Langford,2023-02-20,F
PROP-01144,363468,4,1,105.4,59.4,25,1.9,0.5,Drayton,2022-11-24,C
PROP-01145,224049,2,1,74.0,56.3,39,1.9,0.5,Dunmore,2023-05-26,B
PROP-01146,286403,3,2,71.8,0.0,19,0.8,0.3,Ashworth,2024-01-13,D
PROP-01147,442688,5,3,110.2,67.5,150,3.4,0.3,Eastmoor,2023-09-07,E
PROP-01148,368832,3,1,105.5,83.0,130,0.7,1.2,Brindley,2022-06-20,D
PROP-01149,174480,1,1,30,78.8,8,0.6,0.8,Foxhall,2022-02-18,D
PROP-01150,266902,2,1,47.2,38.7,150,0.7,0.5,Zelton,2024-07-27,E
PROP-01151,197650,2,2,70.2,69.5,19,3.6,0.6,Beechwood,2023-07-08,F
PROP-01152,140703,3,1,31.4,78.7,49,0.3,0.5,Ironbridge,2023-01-31,D
PROP-01153,356772,3,2,85.1,127.5,90,0.1,0.3,Zelton,2022-08-08,C
PROP-01154,304684,2,1,76.3,107.0,79,0.1,0.2,Brindley,2023-11-30,E
PROP-01155,630117,6,3,141.5,112.0,37,0.2,0.3,Foxhall,2022-06-16,C
PROP-01156,329914,2,2,87.6,71.1,2,0.2,0.5,Queensbury,2023-01-30,D
PROP-01157,175020,3,2,57.5,81.1,78,1.0,0.8,Castlegate,2022-12-27,C
PROP-01158,237127,2,2,52.4,0.0,57,0.4,1.7,Zelton,2023-04-12,C
PROP-01159,232667,3,2,74.5,109.7,9,0.5,0.5,Hartley,2024-12-22,A
PROP-01160,80000,2,2,30,0.0,2,0.7,1.3,Thornton,2024-05-30,B
PROP-01161,210206,3,3,50.5,67.1,98,1.9,0.9,Castlegate,2023-06-22,F
PROP-01162,444395,4,1,96.2,71.4,57,0.7,3.0,Gladstone,2023-04-13,E
PROP-01163,339550,3,3,99.2,102.3,20,3.1,0.7,Eastmoor,2022-10-18,F
PROP-01164,461512,4,1,105.1,102.1,150,1.6,0.6,Ashworth,2024-06-08,G
PROP-01165,164334,2,2,31.3,98.1,12,0.4,0.8,Ferndale,2023-09-14,D
PROP-01166,214327,2,1,47.2,51.7,76,1.1,1.1,Langford,2022-08-06,B
PROP-01167,233356,3,1,72.2,67.6,26,4.8,1.0,Kingsway,2023-09-29,E
PROP-01168,312536,3,2,64.0,67.1,18,1.8,0.3,Stoneleigh,2024-08-27,B
PROP-01169,187187,2,2,62.6,115.6,40,3.6,0.7,Ironbridge,2023-11-29,E
PROP-01170,403411,4,2,128.8,62.5,33,3.7,1.2,Thornton,2023-05-01,C
PROP-01171,199535,1,1,44.2,0.0,55,1.6,0.3,Parkside,2024-08-05,E
PROP-01172,364899,4,1,75.7,115.0,49,0.8,1.4,Parkside,2023-05-21,C
PROP-01173,265866,3,1,86.8,0.0,12,0.7,3.0,Thornton,2023-02-14,G
PROP-01174,219120,3,3,72.8,77.7,53,0.4,1.5,Jubilee,2023-05-24,G
PROP-01175,582345,5,1,131.4,113.3,41,0.9,0.6,Zelton,2022-10-30,D
PROP-01176,232354,3,2,58.0,0.0,12,0.6,1.2,Oakfield,2023-08-07,C
PROP-01177,272235,3,1,83.9,85.9,25,0.3,1.6,Millbrook,2022-02-22,E
PROP-01178,203064,2,2,66.3,56.3,56,0.2,0.8,Yarrow,2022-09-28,D
PROP-01179,237077,2,1,71.6,94.8,10,2.2,3.0,Kingsway,2022-06-16,D
PROP-01180,319957,3,1,83.7,94.5,31,0.2,0.4,Ferndale,2022-08-25,G
PROP-01181,430018,5,1,116.5,150.9,2,2.9,0.4,Beechwood,2022-03-28,C
PROP-01182,460718,6,1,96.3,103.0,20,1.2,0.5,Ashworth,2024-04-29,D
PROP-01183,262227,2,1,71.6,74.0,17,0.2,1.9,Queensbury,2022-12-03,D
PROP-01184,506663,5,2,133.1,87.0,6,0.4,0.9,Kingsway,2023-02-05,D
PROP-01185,524236,5,1,105.4,92.8,137,1.8,1.4,Gladstone,2023-01-14,B
PROP-01186,343221,4,3,104.0,62.5,71,1.8,1.9,Chapel End,2023-09-14,D
PROP-01187,322284,3,2,83.0,137.1,9,0.1,0.2,Chapel End,2023-01-06,D
PROP-01188,446332,3,1,114.0,72.9,27,1.3,0.5,Victoria,2023-05-24,B
PROP-01189,313857,3,3,91.5,57.2,117,4.1,0.5,Millbrook,2022-11-23,B
PROP-01190,211249,2,1,64.4,93.1,0,2.3,2.0,Jubilee,2022-10-18,C
PROP-01191,420685,3,3,112.1,0.0,40,4.7,1.5,Elmswood,2024-09-02,C
PROP-01192,173246,1,1,45.9,105.3,32,0.6,1.2,Parkside,2022-05-10,F
PROP-01193,328260,3,1,69.2,0.0,22,1.0,0.4,Ashworth,2022-04-01,E
PROP-01194,267053,2,1,70.9,71.8,12,3.2,0.4,Oakfield,2022-01-04,E
PROP-01195,112556,1,1,55.0,30.0,62,2.0,1.3,Jubilee,2024-01-16,B
PROP-01196,316778,3,1,69.4,63.2,6,2.1,0.5,Ferndale,2024-04-02,D
PROP-01197,262680,3,1,71.7,129.2,27,1.3,0.6,Northgate,2022-06-27,E
PROP-01198,512212,5,2,123.2,78.4,88,0.7,2.2,Uppermill,2022-10-25,E
PROP-01199,230628,2,2,60.0,21.2,150,2.5,1.6,Millbrook,2022-06-17,D
PROP-01200,226369,3,2,47.8,84.1,114,2.1,1.1,Brindley,2023-11-17,D
PROP-01201,217594,2,2,66.5,39.8,42,0.8,0.9,Yarrow,2024-04-15,F
PROP-01202,248872,3,1,71.9,97.8,0,2.5,0.8,Drayton,2024-10-11,C
PROP-01203,499216,5,2,106.2,154.4,9,1.6,2.6,Gladstone,2022-02-18,A
PROP-01204,203482,2,2,62.5,0.0,11,4.6,0.6,Langford,2024-04-05,A
PROP-01205,213654,3,1,67.0,60.9,38,0.2,0.7,Beechwood,2024-10-20,D
PROP-01206,248064,3,1,52.5,92.4,58,0.9,0.9,Elmswood,2023-12-20,E
PROP-01207,167306,1,1,43.2,24.1,3,2.0,1.2,Foxhall,2022-07-12,D
PROP-01208,223518,3,1,65.6,67.9,32,1.9,0.7,Thornton,2024-04-20,B
PROP-01209,488452,5,2,115.5,87.3,24,1.9,0.6,Foxhall,2022-04-10,C
PROP-01210,192439,3,2,46.7,88.0,7,0.6,0.5,Drayton,2022-11-14,B
PROP-01211,224285,1,1,59.4,90.6,1,0.4,0.5,Victoria,2024-10-07,C
PROP-01212,393309,4,2,104.1,0.0,5,5.0,0.9,Ashworth,2024-06-16,D
PROP-01213,373121,3,2,97.2,88.9,40,0.3,0.7,Ironbridge,2024-06-12,D
PROP-01214,213473,2,2,55.7,40.6,11,4.0,0.3,Ashworth,2022-11-28,B
PROP-01215,162945,3,2,31.4,112.9,12,0.2,1.4,Ferndale,2024-04-26,B
PROP-01216,254140,2,1,57.0,78.8,62,0.3,1.1,Stoneleigh,2024-12-22,A
PROP-01217,232574,2,2,56.3,86.9,9,1.7,0.7,Gladstone,2022-07-22,C
PROP-01218,346388,3,2,92.8,0.0,5,1.2,1.8,Castlegate,2024-09-05,D
PROP-01219,134448,2,2,60.6,28.5,70,0.9,1.3,Beechwood,2023-10-19,G
PROP-01220,280856,3,1,76.9,61.1,72,0.5,2.1,Parkside,2024-11-09,D
PROP-01221,187497,2,2,41.0,73.9,1,0.2,0.3,Elmswood,2022-10-26,G
PROP-01222,208521,3,1,65.9,102.4,99,0.6,0.8,Kingsway,2023-09-24,D
PROP-01223,430104,5,2,113.9,145.2,43,1.4,0.7,Castlegate,2024-09-29,D
PROP-01224,360200,3,2,98.5,98.6,83,1.5,0.4,Foxhall,2023-10-26,C
PROP-01225,256315,2,2,55.4,53.4,22,1.7,1.4,Elmswood,2022-10-13,G
PROP-01226,379192,4,1,91.5,78.1,15,2.5,0.9,Ferndale,2022-08-29,F
PROP-01227,213705,2,2,48.7,42.7,66,0.8,0.6,Westbury,2023-07-09,E
PROP-01228,293966,3,1,78.8,0.0,18,1.3,0.6,Castlegate,2023-01-22,G
PROP-01229,309105,5,3,70.9,136.5,12,1.4,0.4,Beechwood,2024-05-25,E
PROP-01230,252759,3,1,76.7,0.0,7,0.8,1.5,Beechwood,2022-03-26,B
PROP-01231,242395,2,2,79.6,63.4,88,1.4,0.2,Kingsway,2023-07-22,C
PROP-01232,265241,3,1,64.6,63.0,32,2.9,0.3,Riverside,2023-10-11,G
PROP-01233,454809,4,1,123.7,110.5,53,5.0,0.5,Parkside,2022-09-13,B
PROP-01234,222950,2,1,62.0,104.2,99,0.6,0.2,Victoria,2023-09-24,D
PROP-01235,236521,3,1,69.3,0.0,3,2.0,0.7,Yarrow,2024-02-27,E
PROP-01236,362021,4,1,93.8,53.0,16,0.1,0.8,Millbrook,2024-06-24,E
PROP-01237,333365,2,1,86.3,92.2,7,0.9,0.4,Langford,2024-04-09,C
PROP-01238,274827,2,2,73.4,127.8,11,1.9,0.7,Brindley,2022-02-14,D
PROP-01239,350731,3,1,94.9,88.4,22,1.0,0.5,Ironbridge,2024-01-21,C
PROP-01240,421144,5,2,116.2,132.8,150,0.8,1.3,Castlegate,2022-11-22,B
PROP-01241,276404,3,2,79.0,115.5,6,0.3,0.7,Dunmore,2023-01-16,C
PROP-01242,156254,2,2,65.9,30.8,82,3.1,1.3,Jubilee,2024-08-21,D
PROP-01243,520342,5,1,118.5,99.6,2,0.3,1.6,Ferndale,2024-12-29,B
PROP-01244,259865,3,1,60.3,102.0,15,0.4,0.5,Chapel End,2022-02-12,D
PROP-01245,343394,3,1,82.1,0.0,5,3.1,1.6,Stoneleigh,2023-07-26,D
PROP-01246,254758,2,1,69.7,82.0,56,0.2,0.6,Ashworth,2023-08-12,D
PROP-01247,395913,4,2,93.9,121.5,41,1.2,1.4,Stoneleigh,2024-04-09,G
PROP-01248,295582,2,2,75.8,0.0,1,0.2,3.0,Chapel End,2023-09-04,B
PROP-01249,353104,3,1,68.7,102.0,8,0.1,0.7,Uppermill,2022-10-29,D
PROP-01250,349398,4,2,77.1,100.2,10,1.0,0.7,Oakfield,2024-08-10,D
PROP-01251,421987,5,1,110.8,119.1,90,3.9,0.5,Beechwood,2023-12-19,D
PROP-01252,339965,5,1,98.1,128.7,1,5.0,1.7,Castlegate,2023-12-23,D
PROP-01253,417556,2,2,84.5,0.0,49,0.6,0.2,Gladstone,2024-12-03,D
PROP-01254,111640,1,1,48.0,28.5,13,0.2,0.8,Drayton,2024-06-16,G
PROP-01255,162184,1,1,45.0,46.5,137,4.2,0.6,Victoria,2024-06-19,F
PROP-01256,457888,4,1,117.9,0.0,19,0.9,0.2,Jubilee,2022-01-25,C
PROP-01257,184980,2,2,36.6,0.0,31,0.5,2.2,Ashworth,2022-05-16,C
PROP-01258,443290,5,1,109.5,116.0,150,4.0,0.7,Castlegate,2024-07-30,G
PROP-01259,538833,6,3,120.7,128.4,87,2.6,0.5,Victoria,2023-10-31,D
PROP-01260,204742,2,2,57.2,40.4,36,3.5,0.4,Ashworth,2024-06-07,D
PROP-01261,379593,2,2,96.2,101.7,64,0.5,1.6,Riverside,2023-04-03,G
PROP-01262,174587,2,2,52.6,0.0,31,0.8,1.3,Northgate,2023-11-10,C
PROP-01263,80000,2,1,30,0.0,15,3.4,0.7,Chapel End,2024-06-04,C
PROP-01264,197767,3,3,71.8,105.8,26,5.0,2.3,Millbrook,2023-03-15,D
PROP-01265,192788,2,2,65.7,42.6,76,0.3,0.3,Yarrow,2022-01-18,C
PROP-01266,406906,3,1,112.2,121.3,41,5.0,0.2,Ferndale,2022-03-08,C
PROP-01267,441807,3,3,106.9,79.6,7,0.7,0.3,Stoneleigh,2022-06-18,A
PROP-01268,300936,3,2,82.2,99.3,150,0.3,0.9,Thornton,2024-12-13,B
PROP-01269,119922,2,2,50.3,45.9,4,1.5,1.1,Beechwood,2024-03-16,D
PROP-01270,333277,3,2,84.2,63.1,13,1.9,0.6,Brindley,2023-04-27,G
PROP-01271,221801,2,1,59.8,0.0,6,0.2,0.9,Drayton,2022-10-30,B
PROP-01272,432504,4,1,96.9,92.1,26,0.9,2.3,Victoria,2023-09-12,F
PROP-01273,267670,2,1,69.6,0.0,2,0.1,1.7,Ironbridge,2024-03-08,C
PROP-01274,435162,4,1,122.7,90.9,23,2.6,1.3,Westbury,2024-05-14,E
PROP-01275,396566,3,2,109.6,0.0,61,4.7,0.6,Parkside,2023-11-17,C
PROP-01276,324104,3,1,81.2,89.7,1,0.1,0.6,Kingsway,2024-02-03,D
PROP-01277,127901,1,1,51.0,28.7,16,1.7,1.3,Queensbury,2023-07-15,D
PROP-01278,327196,3,3,90.7,0.0,58,2.1,0.2,Yarrow,2023-08-18,D
PROP-01279,261919,2,1,60.7,78.8,70,0.9,0.7,Elmswood,2023-04-18,D
PROP-01280,322394,4,1,94.1,152.5,67,1.8,0.9,Millbrook,2023-06-28,A
PROP-01281,578179,6,1,132.2,72.9,64,0.6,1.5,Riverside,2024-05-03,A
PROP-01282,336485,3,3,84.9,50.7,36,0.2,3.0,Gladstone,2024-12-29,E
PROP-01283,406589,5,3,106.6,112.6,42,0.1,0.6,Kingsway,2023-05-18,D
PROP-01284,239658,1,1,43.0,35.7,44,0.9,2.1,Gladstone,2022-12-02,D
PROP-01285,275047,2,2,81.0,134.8,82,3.0,0.2,Hartley,2022-05-16,G
PROP-01286,430511,4,2,95.8,115.6,16,1.1,1.6,Riverside,2024-08-10,D
PROP-01287,296560,2,1,76.5,55.0,8,4.4,1.2,Foxhall,2022-06-26,B
PROP-01288,113024,2,1,38.3,0.0,150,2.2,0.5,Kingsway,2024-03-08,G
PROP-01289,270061,4,1,69.7,96.4,8,1.6,1.4,Yarrow,2022-05-18,F
PROP-01290,596299,5,1,136.7,87.8,8,0.2,0.7,Ashworth,2023-12-29,A
PROP-01291,428631,6,3,123.8,109.2,139,3.1,0.3,Chapel End,2022-07-16,E
