transaction_id,timestamp,amount,currency,merchant_name,merchant_category,card_type,status,customer_id
TXN00D006B6A3DF,2024-11-29T18:44:58Z,55.29,GBP,Sky,entertainment,credit,completed,
TXN64243D3866EC,2024-11-05T06:20:31Z,67.23,USD,Shell,fuel,credit,pending,CUST00317
TXNAD556D48562A,2024-10-24T10:39:30Z,30.56,GBP,British Gas,utilities,credit,completed,CUST00503
TXN38BDD70AFB4E,2024-10-06T03:07:48Z,44.96,GBP,Expedia,travel,credit,pending,CUST00109
TXNE67333FD375F,2024-12-06T23:31:37Z,75.03,GBP,Google,subscriptions,credit,completed,CUST00104
TXN403AABF1AA55,2024-10-18T18:51:21Z,43.7,USD,Nando's,dining,,completed,CUST00198
TXN1411B9521494,2024-10-19T10:01:33Z,113.42,EUR,Apple,subscriptions,debit,completed,CUST00593
TXN27DB689D66BD,2024-12-17T03:31:50Z,27.03,GBP,LloydsPharmacy,healthcare,,completed,CUST00274
TXN313DFEC27EFB,2024-10-30T22:57:29Z,14.56,GBP,Argos,retail,debit,completed,CUST00721
TXN3DED6DBCDC6F,2024-10-24T09:33:04Z,22.12,USD,TfL,transport,credit,completed,CUST00435
TXNEA3199E16E65,2024-12-11T04:31:54Z,54.0,GBP,Superdrug,healthcare,debit,refunded,CUST00389
TXN0F30D7089289,2024-10-24T16:46:36Z,37.33,GBP,Currys,retail,,completed,CUST00268
TXN641F54C7BB19,2024-12-23T02:26:36Z,22.14,USD,Amazon,retail,credit,pending,CUST00566
TXN0EEDD9BA2174,2024-10-25T14:13:22Z,1.17,USD,EasyJet,travel,debit,completed,CUST00508
TXN3627B090320E,2024-11-07T16:03:40Z,1.0,GBP,Wagamama,dining,credit,completed,CUST00627
TXN5FA9A7C65D96,2024-12-29T08:19:50Z,1.0,GBP,Vue Cinema,entertainment,debit,refunded,CUST00343
TXNFC4B973BC769,2024-10-21T22:19:53Z,61.36,GBP,Apple,subscriptions,credit,completed,CUST00044
TXNAB59442AA372,2024-10-12T23:31:10Z,38.87,GBP,Nando's,dining,debit,completed,
TXN3F506EA1F744,2024-11-21T14:06:41Z,73.04,GBP,Superdrug,healthcare,debit,pending,
TXNF3CD20DAF5B4,2024-12-01T17:37:15Z,82.45,GBP,BP,fuel,credit,completed,CUST00346
TXN32C3B6107401,2024-12-08T11:15:42Z,101.0,GBP,Shell,fuel,debit,completed,CUST00265
TXN373DB7F1200D,2024-10-29T04:32:24Z,86.71,USD,British Gas,utilities,credit,completed,CUST00414
TXNE4443680C744,2024-10-21T09:42:04Z,75.24,GBP,British Gas,,debit,completed,
TXN73D050E3E110,2024-12-20T14:13:47Z,13.26,GBP,Nando's,dining,credit,pending,CUST00233
TXN4C39ABA516AD,2024-12-18T04:17:03Z,66.63,GBP,Esso,fuel,credit,completed,CUST00004
TXN50C093B25C1E,2024-12-09T15:28:42Z,53.36,GBP,Amazon,retail,credit,completed,CUST00356
TXNB89614FF0AF3,2024-12-09T07:12:06Z,1.0,GBP,Adobe,subscriptions,credit,completed,CUST00359
TXNAEBB0A7DAF0F,2024-10-27T22:11:07Z,130.28,GBP,Booking.com,travel,,completed,CUST00589
TXNF1A871573F17,2024-11-14T08:07:44Z,12.13,EUR,Apple,subscriptions,credit,completed,CUST00217
TXNF03B828280E3,2024-10-11T06:12:05Z,50.27,GBP,Ryanair,travel,debit,completed,
TXN39ADCD4B1F69,2024-10-11T11:27:48Z,1.0,EUR,Argos,retail,credit,completed,CUST00602
TXNEF06201712A6,2024-11-12T18:31:35Z,67.35,GBP,Ryanair,travel,credit,completed,CUST00429
TXNFDF2735C5BE1,2024-12-29T06:24:01Z,10.42,GBP,Booking.com,travel,debit,completed,CUST00375
TXNEF9CA46FA00D,2024-11-19T11:15:02Z,18.41,GBP,Thames Water,,,completed,CUST00058
TXNCF49BA479FE2,2024-11-25T19:43:01Z,61.54,USD,ASOS,retail,debit,completed,CUST00758
TXN2F53F1BBF58C,2024-12-03T12:44:11Z,500000.0,GBP,Superdrug,healthcare,credit,pending,CUST00007
TXN3B8227FF2765,2024-10-21T10:44:20Z,19.63,GBP,Argos,retail,debit,completed,CUST00254
TXN172B648961FD,2024-12-24T00:51:21Z,1.81,GBP,Aldi,groceries,credit,completed,
TXN654AB82DE1ED,2024-12-28T23:50:40Z,68.86,GBP,Trainline,transport,,declined,CUST00730
TXN42DCDD605E42,2024-11-09T17:26:35Z,14.82,EUR,EasyJet,travel,debit,pending,
TXNE63D54A99F1D,2024-12-30T09:50:07Z,12.79,GBP,EDF Energy,utilities,credit,refunded,CUST00364
TXN30B742EE3DE1,2024-11-12T10:02:37Z,108.67,GBP,Currys,retail,credit,completed,CUST00794
TXNEA60DBD7481E,2024-12-29T12:15:12Z,25.37,GBP,National Rail,transport,debit,declined,CUST00396
TXNE325D4C12A16,2024-11-09T06:27:47Z,2.02,GBP,Trainline,transport,,completed,CUST00579
TXN203DF98D2427,2024-10-29T11:46:07Z,100.67,GBP,Bupa,healthcare,debit,completed,CUST00383
TXNAECA99889CF3,2024-11-06T11:30:22Z,132.99,GBP,Trainline,transport,debit,completed,CUST00286
TXN3BEDA7ED1779,2024-10-08T18:22:44Z,1.0,USD,Bolt,,credit,completed,CUST00699
TXN6547923465A4,2024-12-11T16:32:27Z,102.38,GBP,Spotify,entertainment,debit,completed,CUST00054
TXNED5D086B27F9,2024-10-31T21:17:28Z,67.01,GBP,Jet,,,completed,CUST00062
TXNB9204728DA07,2024-11-29T14:33:42Z,27.17,EUR,BP,fuel,credit,completed,CUST00245
TXNCE25DF19D8DC,2024-11-15T13:18:16Z,25.33,GBP,Thames Water,utilities,credit,completed,CUST00191
TXNF18E32BE7905,2024-12-30T17:38:50Z,102.43,GBP,Lidl,groceries,credit,completed,CUST00608
TXNAAD4391A0F77,2024-11-01T17:51:13Z,70.55,GBP,EasyJet,travel,credit,completed,
TXN2D321D133219,2024-10-27T18:07:55Z,58.48,GBP,Trainline,,debit,completed,CUST00406
TXN89202A0BE16D,2024-12-17T20:34:36Z,33.87,EUR,Tesco,groceries,credit,pending,CUST00165
TXNBB4A8D477F4A,2024-12-19T20:18:23Z,45.03,USD,Superdrug,healthcare,credit,pending,CUST00766
TXN50081223E52B,2024-12-07T09:10:33Z,1.0,GBP,Netflix,entertainment,debit,pending,CUST00698
TXN30C6E138F13E,2024-11-29T10:00:44Z,78.94,GBP,Booking.com,travel,credit,declined,CUST00152
TXNB2E3C2B77ACF,2024-10-30T05:11:28Z,9.78,GBP,EDF Energy,utilities,credit,completed,CUST00094
TXN6D6B7F1474F0,2024-11-04T03:02:29Z,36.0,GBP,M&S Food,groceries,credit,declined,CUST00256
TXNB3E8B80DBC77,2024-10-02T22:52:54Z,55.55,GBP,Jet,fuel,debit,declined,CUST00693
TXNB34926714EB5,2024-12-24T09:16:35Z,77.83,EUR,John Lewis,retail,credit,completed,CUST00308
TXNE0FC1640B29F,2024-11-10T20:47:32Z,69.38,EUR,Spotify,entertainment,credit,completed,CUST00095
TXNF23E98C10B00,2024-10-25T10:34:40Z,42.78,GBP,Netflix,entertainment,debit,completed,CUST00676
TXN9A5A1B516DD5,2024-10-05T04:26:39Z,1.0,GBP,Greggs,dining,credit,declined,CUST00030
TXNB86C15F56590,2024-11-21T19:49:38Z,53.79,GBP,Shell,fuel,debit,completed,CUST00683
TXN169306E9FC1D,2024-10-06T13:21:42Z,126.75,EUR,Vue Cinema,entertainment,debit,declined,CUST00697
TXN26B0FD51BC47,2024-10-01T23:44:05Z,45.29,GBP,British Gas,utilities,debit,completed,CUST00619
TXN742D70904F58,2024-10-24T18:21:06Z,43.13,GBP,Dropbox,subscriptions,credit,completed,CUST00751
TXNB336910C0EF3,2024-12-05T05:32:40Z,80.5,GBP,Tesco,groceries,debit,completed,CUST00013
TXN99438D546936,2024-12-22T18:07:30Z,51.15,GBP,Texaco,fuel,credit,completed,
TXND86ED245AA57,2024-10-14T06:39:54Z,126.91,GBP,Expedia,travel,debit,refunded,CUST00684
TXN03D753D2CA9C,2024-10-17T08:56:09Z,62.1,GBP,LloydsPharmacy,healthcare,credit,completed,CUST00648
TXN07273AB0C5A0,2024-10-26T03:12:34Z,7.31,GBP,Greggs,dining,credit,pending,CUST00235
TXNBBB300DC3EFE,2024-12-07T11:19:42Z,15.82,EUR,BP,fuel,credit,refunded,
TXNBCDAB6A32057,2024-10-31T04:49:07Z,18.94,GBP,Amazon,retail,credit,completed,CUST00024
TXNDA75316A7373,2024-10-09T18:54:47Z,125.82,GBP,National Rail,transport,debit,completed,CUST00077
TXN3D1536D58D8C,2024-12-24T23:02:28Z,57.15,GBP,National Rail,transport,credit,completed,CUST00138
TXN083908AD5D60,2024-12-28T21:25:33Z,31.25,GBP,Dropbox,subscriptions,debit,completed,CUST00335
TXNE4BDCADE598E,2024-11-01T00:07:10Z,40.36,GBP,Sky,entertainment,credit,completed,CUST00068
TXN2BA2F73082C3,2024-10-26T22:31:41Z,60.81,GBP,Amazon,,credit,completed,CUST00199
TXN4A88F0D1FB60,2024-10-14T09:42:52Z,117.92,USD,Microsoft 365,subscriptions,debit,completed,CUST00469
TXN3449E28879F4,2024-12-06T18:52:28Z,30.46,GBP,Wagamama,dining,credit,completed,CUST00452
TXNF11F6E062F55,2024-11-25T12:19:52Z,27.94,GBP,Virgin Media,utilities,credit,completed,CUST00028
TXN91DFFDE7D794,2024-12-09T16:50:50Z,59.78,GBP,Airbnb,travel,credit,refunded,CUST00717
TXND63CA5FB8BF3,2024-12-03T15:16:47Z,1.0,GBP,Sky,entertainment,credit,refunded,CUST00127
TXN4AED7A61B40B,2024-12-29T13:09:49Z,45.18,GBP,Google,subscriptions,credit,completed,CUST00219
TXN14A63FE7F64D,2024-12-13T14:08:51Z,44.02,GBP,Currys,retail,credit,pending,CUST00513
TXN3EBACECE1194,2024-11-14T03:22:26Z,72.58,GBP,Booking.com,travel,debit,declined,CUST00551
TXNC60F77326C75,2024-12-01T22:14:39Z,1.0,EUR,Jet,fuel,credit,declined,CUST00735
TXN7E7B17FFBD92,2024-12-18T22:21:05Z,60.1,GBP,Bupa,healthcare,debit,completed,CUST00640
TXN6539A65A4EF5,2024-12-12T07:51:15Z,68.08,GBP,Currys,retail,credit,completed,CUST00337
TXNF238A65996C3,2024-11-23T06:26:11Z,79.37,GBP,Booking.com,travel,debit,completed,CUST00068
TXNA7427E11BE9F,2024-11-20T04:40:52Z,98.73,GBP,Waitrose,groceries,debit,completed,CUST00038
TXN3F3FE89D1123,2024-12-08T06:55:09Z,81.03,GBP,British Gas,utilities,credit,completed,CUST00080
TXNF0319FD1DA62,2024-11-12T05:41:40Z,89.98,GBP,Adobe,subscriptions,credit,completed,CUST00051
TXND38BD0CA0607,2024-12-04T13:11:32Z,27.33,GBP,John Lewis,retail,debit,pending,CUST00575
TXN062F76054B9E,2024-10-07T23:27:38Z,1.0,GBP,British Gas,utilities,debit,completed,CUST00696
TXN14823D4102B3,2024-11-17T12:42:22Z,153.43,GBP,Amazon Prime,entertainment,credit,completed,CUST00541
TXN95C585C2810A,2024-10-24T23:14:49Z,36.53,GBP,Currys,retail,credit,completed,CUST00740
TXNEC0FC023F3AC,2024-12-21T07:00:21Z,28.68,GBP,Apple,subscriptions,debit,completed,CUST00229
TXNB33FD530A871,2024-12-11T18:09:46Z,50.11,USD,Google,,credit,completed,CUST00728
TXN642C89F6812C,2024-11-01T13:20:35Z,26.5,USD,Nando's,dining,credit,completed,CUST00690
TXN9A5B94AD33BD,2024-10-06T18:59:39Z,66.82,GBP,Greggs,,,declined,CUST00435
TXNB4960D03C5AD,2024-11-11T17:18:43Z,29.33,GBP,ASOS,retail,credit,completed,CUST00503
TXNDC329C08F293,2024-11-13T18:45:35Z,1.0,EUR,Nando's,dining,debit,completed,CUST00215
TXN9B7A2318C78E,2024-11-20T00:29:42Z,54.53,GBP,Superdrug,healthcare,credit,refunded,CUST00593
TXNE9D03EB2FF38,2024-12-22T04:02:15Z,80.4,GBP,Specsavers,healthcare,,completed,CUST00131
TXN5949ACB3B5EC,2024-12-02T05:17:40Z,50.5,GBP,M&S Food,groceries,credit,pending,
TXNCE0AE6063D8D,2024-11-01T17:09:44Z,79.9,GBP,Uber,transport,debit,completed,CUST00783
TXN9B3D03BC2BEB,2024-10-28T05:45:06Z,11.22,EUR,Pret A Manger,dining,debit,completed,
TXN278B2F90C141,2024-11-12T09:51:51Z,1.0,GBP,Shell,fuel,debit,completed,CUST00461
TXN85406BF65393,2024-10-10T22:10:26Z,52.36,USD,Apple,subscriptions,credit,completed,
TXN0F6ADDE3430A,2024-12-25T08:59:42Z,4.66,GBP,Tesco,groceries,debit,completed,CUST00036
TXNE2E4A72AA5BF,2024-11-18T20:53:11Z,2.14,GBP,Apple,subscriptions,credit,completed,CUST00557
TXNB76538914750,2024-10-21T13:16:36Z,49.83,EUR,Texaco,,credit,completed,
TXNF0754C84E1BB,2024-12-15T00:24:24Z,26.26,GBP,Ryanair,travel,credit,refunded,CUST00374
TXN2BF847F714FC,2024-12-10T22:11:12Z,62.95,USD,Expedia,travel,credit,completed,CUST00141
TXND0E7F1B14EFE,2024-11-03T16:23:24Z,23.47,EUR,National Rail,transport,credit,completed,CUST00465
TXN992C6E286E5F,2024-12-11T03:45:33Z,17.89,GBP,Pizza Express,dining,debit,completed,CUST00599
TXNAEF8E73EDF71,2024-11-09T00:42:58Z,40.88,GBP,LloydsPharmacy,healthcare,credit,completed,CUST00083
TXND7D799C2C348,2024-11-28T23:45:54Z,60.64,USD,EDF Energy,utilities,credit,completed,CUST00282
TXN35245053B215,2024-12-19T12:44:20Z,26.83,GBP,National Rail,transport,credit,completed,CUST00415
TXNF0DFFF6A992D,2024-12-05T19:28:43Z,33.11,GBP,M&S Food,groceries,credit,completed,CUST00679
TXN26357C1583A0,2024-11-07T04:11:57Z,2.52,USD,Uber,transport,credit,refunded,CUST00564
TXNBF14938D927B,2024-10-12T21:47:20Z,60.21,GBP,Spotify,entertainment,debit,pending,CUST00436
TXNFACF9299B1A3,2024-10-10T13:24:13Z,45.87,GBP,Aldi,,debit,completed,CUST00409
TXNE93F5011A647,2024-10-01T21:25:12Z,1.0,GBP,Ryanair,travel,debit,completed,CUST00777
TXN6800D799F8DE,2024-11-29T16:47:12Z,71.46,GBP,Nando's,dining,credit,completed,CUST00664
TXNA656CC4901EB,2024-12-19T12:28:39Z,29.19,USD,Vue Cinema,entertainment,credit,completed,CUST00449
TXN9F4C97F37F70,2024-10-02T01:20:25Z,54.55,GBP,Argos,retail,debit,completed,CUST00138
TXN636EDFB52994,2024-11-26T05:36:04Z,31.52,GBP,Thames Water,,debit,completed,
TXN6F91BC6BC99D,2024-12-21T11:20:07Z,39.05,GBP,Wagamama,dining,debit,pending,CUST00767
TXN41914F44A6C5,2024-10-11T17:33:13Z,14.67,GBP,Pret A Manger,dining,credit,completed,CUST00104
TXN86E045944B11,2024-11-20T05:30:53Z,91.45,EUR,Spotify,entertainment,credit,declined,CUST00182
TXN042977F6C650,2024-10-03T03:09:11Z,18.16,GBP,Microsoft 365,subscriptions,credit,completed,CUST00534
TXNA0B4CAF69407,2024-11-06T08:11:38Z,25.34,EUR,Boots,healthcare,debit,completed,CUST00052
TXN99D69C1967E6,2024-10-17T10:24:58Z,61.15,GBP,Dropbox,,debit,completed,CUST00059
TXN26E8899A6444,2024-12-18T16:44:43Z,78.75,EUR,Pret A Manger,dining,debit,completed,
TXN7B92992CA3EB,2024-12-16T05:18:51Z,29.78,GBP,Wagamama,dining,debit,completed,
TXN61D63476EA61,2024-11-01T02:20:10Z,30.96,GBP,Amazon Prime,entertainment,,completed,CUST00487
TXN9A4F592A57E1,2024-12-25T12:12:20Z,22.05,GBP,Netflix,entertainment,credit,completed,CUST00661
TXNB53D189682C4,2024-10-30T11:25:39Z,33.67,GBP,Ryanair,travel,credit,completed,CUST00699
TXNF1047F17CDC7,2024-11-14T14:34:45Z,54.37,EUR,Amazon Prime,entertainment,credit,pending,CUST00415
TXN5ED01EAC8C23,2024-10-26T20:34:37Z,88.69,EUR,M&S Food,groceries,debit,completed,CUST00338
TXN1B63E50A68AF,2024-11-29T14:28:34Z,84.37,GBP,Tesco,groceries,credit,declined,CUST00146
TXN8F0DFB4980F7,2024-11-27T07:11:14Z,63.43,GBP,Thames Water,utilities,credit,pending,CUST00203
TXNAD208A35FB4E,2024-10-01T21:03:34Z,28.65,GBP,ASOS,retail,credit,completed,CUST00202
TXN83E02A63B3A4,2024-11-15T17:59:19Z,34.05,USD,Aldi,groceries,debit,completed,CUST00031
TXN6B53A3324A38,2024-11-19T23:13:54Z,37.23,USD,Greggs,dining,debit,pending,CUST00106
TXNEF04792EEACF,2024-11-03T02:07:52Z,72.41,GBP,Spotify,entertainment,credit,completed,CUST00271
TXNF101B4918FD9,2024-11-21T00:46:28Z,48.94,GBP,BT,utilities,debit,declined,CUST00371
TXN90C3DAA40829,2024-10-08T06:21:54Z,75.18,GBP,Shell,fuel,debit,pending,CUST00211
TXNDC0DD7D95C55,2024-10-23T08:28:27Z,45.89,GBP,BT,utilities,credit,completed,CUST00214
TXN08C1AD4D84DF,2024-10-03T06:00:30Z,61.74,GBP,Vue Cinema,entertainment,,completed,CUST00697
TXNB007E2B03F11,2024-11-17T15:31:00Z,18.88,EUR,Boots,healthcare,debit,completed,CUST00746
TXN433EF416CF73,2024-10-12T00:36:28Z,5.76,GBP,Jet,fuel,debit,completed,CUST00060
TXN4679AA8448D8,2024-12-13T00:02:41Z,37.35,GBP,Dropbox,subscriptions,credit,completed,CUST00215
TXN08F10551E797,2024-12-19T20:10:35Z,1.0,GBP,Trainline,transport,credit,completed,CUST00336
TXN482760A29655,2024-12-05T15:24:28Z,9.49,GBP,Sky,entertainment,debit,completed,CUST00248
TXN83F02E3E9040,2024-11-14T01:09:26Z,58.18,EUR,Ryanair,travel,credit,completed,CUST00797
TXNB5DFE63DD5A0,2024-11-30T16:05:28Z,9.07,GBP,Apple,,debit,completed,CUST00204
TXN09C9C0EF9989,2024-11-09T20:55:45Z,1.0,EUR,Airbnb,travel,credit,completed,CUST00457
TXN1769DFE6214C,2024-10-30T17:49:02Z,53.07,GBP,John Lewis,retail,credit,pending,CUST00324
TXN4A7F9980B3A8,2024-10-12T02:47:48Z,26.79,EUR,Amazon,retail,credit,completed,CUST00063
TXN56E44F00D586,2024-10-25T23:10:31Z,1.0,EUR,Google,subscriptions,credit,completed,CUST00761
TXN338DDC5F7F29,2024-11-12T20:16:04Z,41.7,GBP,Airbnb,travel,debit,completed,CUST00681
TXNB2F7F8DBD853,2024-11-08T15:53:06Z,74.24,GBP,Apple,subscriptions,debit,completed,CUST00365
TXN52BF567B1023,2024-11-26T21:02:55Z,62.22,GBP,British Gas,utilities,credit,completed,CUST00129
TXN6E9E8552C931,2024-10-08T22:02:09Z,111.16,GBP,Trainline,transport,debit,completed,CUST00310
TXN8C8967B4BCD5,2024-11-30T17:01:03Z,10.66,GBP,Boots,,credit,pending,CUST00540
TXNCD942D1C45E2,2024-10-05T03:02:14Z,56.38,EUR,EasyJet,,debit,completed,CUST00144
TXN8EBB79FC193F,2024-11-28T23:29:33Z,25.88,GBP,Pizza Express,dining,debit,completed,CUST00455
TXNFE050364B480,2024-12-04T07:35:02Z,41.92,GBP,Trainline,transport,credit,completed,CUST00329
TXN398556DB73EC,2024-12-07T11:14:16Z,54.37,GBP,Specsavers,healthcare,credit,completed,CUST00519
TXN5A516B4D9DB6,2024-12-10T00:03:01Z,79.57,GBP,Google,subscriptions,debit,completed,CUST00003
TXNC058021EBBF9,2024-11-27T19:56:08Z,65.16,GBP,Trainline,transport,debit,completed,CUST00499
TXN9B85729A5217,2024-12-27T17:47:04Z,8.56,GBP,Tesco,,debit,completed,CUST00361
TXN8DBBAD032868,2024-12-26T12:27:43Z,101.32,GBP,Wagamama,dining,debit,pending,CUST00090
TXNF48517004221,2024-10-28T08:37:54Z,1.0,USD,Airbnb,travel,debit,completed,CUST00470
TXN025E43F3E394,2024-12-05T09:51:38Z,83.4,GBP,British Gas,utilities,,pending,CUST00474
TXN46AE3F776FD6,2024-12-27T13:34:38Z,27.74,GBP,TfL,transport,debit,declined,CUST00690
TXN41E4DD8532D1,2024-11-23T04:38:58Z,64.65,GBP,Texaco,fuel,debit,completed,CUST00329
TXN18E3632945FC,2024-12-24T10:25:36Z,44.88,GBP,BT,utilities,debit,completed,CUST00431
TXN96CF70B5C5C0,2024-12-17T10:32:41Z,65.8,GBP,Shell,fuel,credit,pending,CUST00153
TXN922B07EB7419,2024-10-03T09:21:21Z,45.98,GBP,Expedia,travel,credit,completed,CUST00106
TXN541F9D375C75,2024-10-26T08:17:02Z,74.58,GBP,ASOS,retail,debit,completed,CUST00239
TXN0F10F48DE10E,2024-11-06T06:42:52Z,10.0,GBP,Shell,fuel,credit,completed,CUST00763
TXN8074B38614D4,2024-11-08T15:49:53Z,52.36,GBP,LloydsPharmacy,healthcare,debit,completed,CUST00384
TXN45FABF0A3DD7,2024-12-01T09:12:29Z,93.52,GBP,Vue Cinema,entertainment,debit,completed,CUST00308
TXN9CA97B147A62,2024-11-24T18:05:49Z,57.49,GBP,Pizza Express,dining,credit,completed,CUST00791
TXNBC627552B2B9,2024-12-30T16:22:54Z,2.03,GBP,Jet,fuel,credit,refunded,CUST00271
TXNB0DC476A01EE,2024-10-27T21:07:02Z,22.65,GBP,Adobe,subscriptions,debit,pending,CUST00405
TXNA5C31EBF0B23,2024-10-04T00:58:24Z,1.0,GBP,Greggs,,debit,pending,CUST00167
TXN208FB1592397,2024-10-10T11:42:23Z,1.0,GBP,Sky,entertainment,debit,completed,CUST00301
TXN30F958213D3A,2024-10-13T08:24:54Z,29.56,EUR,Nando's,dining,credit,completed,CUST00736
TXND850741A45DB,2024-10-04T00:27:44Z,23.0,GBP,Adobe,subscriptions,,completed,CUST00145
TXNB628B6C28DE8,2024-11-17T08:56:30Z,52.89,GBP,Shell,fuel,debit,completed,CUST00106
TXNFFB811448D74,2024-11-26T08:25:17Z,1.0,GBP,Shell,fuel,credit,completed,CUST00425
TXNA7F45AE17ADD,2024-10-24T03:24:09Z,47.31,GBP,Microsoft 365,subscriptions,debit,completed,CUST00234
TXN6ECF9190DF59,2024-11-14T11:02:39Z,44.51,EUR,Shell,fuel,,completed,CUST00060
TXN195BF4C9736B,2024-12-09T02:09:26Z,42.63,GBP,Wagamama,dining,credit,pending,CUST00711
TXNFA6889F9E17C,2024-11-29T20:01:39Z,18.56,USD,BP,fuel,debit,completed,CUST00397
TXN1F1FD5B6F787,2024-11-25T08:37:22Z,52.83,GBP,Lidl,groceries,debit,pending,CUST00616
TXNAABDD4F5B7B5,2024-11-15T19:32:53Z,85.04,GBP,BT,utilities,credit,completed,CUST00652
TXN391859D18877,2024-12-23T04:50:12Z,1.0,GBP,Adobe,subscriptions,credit,completed,CUST00062
TXN44C184A3C76B,2024-11-21T20:25:13Z,53.39,USD,Jet,fuel,credit,completed,CUST00157
TXN10E365663B05,2024-10-30T07:57:01Z,81.07,GBP,Dropbox,subscriptions,debit,completed,CUST00613
TXN7E307946CF0B,2024-12-05T09:19:23Z,37.91,EUR,Spotify,entertainment,debit,pending,CUST00788
TXNF836485AACFE,2024-10-12T03:53:31Z,67.87,GBP,EasyJet,,credit,declined,CUST00038
TXN72D6C7FACFAF,2024-12-30T03:45:33Z,51.71,GBP,Booking.com,travel,debit,completed,CUST00346
TXN46313ABC24AF,2024-10-26T19:48:07Z,82.64,GBP,John Lewis,retail,debit,completed,CUST00193
TXNECF2343B9EB6,2024-11-01T22:48:36Z,86.42,GBP,Spotify,entertainment,credit,completed,CUST00213
TXN1197467B6A22,2024-12-12T15:48:01Z,9.78,GBP,Trainline,transport,debit,completed,CUST00487
TXNBD5972AAE27B,2024-10-18T08:59:45Z,19.48,GBP,Wagamama,dining,credit,completed,CUST00078
TXN698F10055243,2024-12-29T13:35:51Z,15.5,USD,EasyJet,travel,credit,completed,CUST00426
TXNDA5DEAF3B534,2024-10-03T02:15:04Z,98.39,EUR,M&S Food,groceries,debit,completed,CUST00641
TXN8A80D8DD276F,2024-12-03T02:15:30Z,44.04,GBP,Specsavers,healthcare,credit,completed,CUST00695
TXNDCF624059B95,2024-10-23T14:54:29Z,64.16,GBP,John Lewis,retail,debit,pending,CUST00732
TXN8C50CF91D4CE,2024-10-20T10:34:55Z,61.93,GBP,Netflix,entertainment,debit,completed,CUST00605
TXN489BBF1C7529,2024-11-15T06:49:07Z,45.53,GBP,TfL,transport,debit,completed,CUST00638
TXNAEF310B5BA70,2024-11-21T00:05:45Z,27.76,GBP,Sky,entertainment,debit,completed,CUST00095
TXNF7E796000D68,2024-12-11T03:43:32Z,32.02,USD,John Lewis,retail,debit,completed,
TXN691FD46F86EE,2024-10-14T20:51:21Z,3.77,EUR,Bupa,healthcare,debit,completed,CUST00693
TXN6685433B5C9F,2024-12-27T22:20:49Z,57.84,GBP,Tesco,groceries,credit,completed,CUST00373
TXN39ABA9DA08E0,2024-11-08T13:45:45Z,1.0,EUR,Tesco,groceries,debit,completed,CUST00319
TXN14AE165D76CA,2024-11-21T07:09:16Z,1.0,USD,Argos,retail,credit,declined,CUST00707
TXN2B7B1907DEAD,2024-10-11T16:42:27Z,48.0,GBP,Nando's,dining,debit,completed,CUST00758
TXN531DE0FF4D87,2024-11-07T11:30:33Z,32.2,GBP,Jet,fuel,credit,completed,CUST00034
TXN945E048D9E91,2024-12-16T11:12:25Z,31.45,GBP,BP,fuel,debit,completed,CUST00529
TXNFF1E6567486A,2024-11-11T11:24:40Z,79.29,GBP,Nando's,dining,debit,refunded,CUST00144
TXN7FC20BB336FF,2024-12-28T07:37:30Z,27.16,GBP,Wagamama,dining,credit,completed,CUST00417
TXN0A1640EE6FC4,2024-11-30T12:14:03Z,17.0,GBP,Spotify,entertainment,debit,pending,CUST00004
TXN94A55269DA8A,2024-10-08T02:46:20Z,68.8,GBP,Boots,healthcare,debit,completed,CUST00783
TXN504609828714,2024-11-05T06:37:27Z,17.35,GBP,Netflix,entertainment,credit,completed,CUST00366
TXN6749C3AB72E1,2024-12-02T07:22:39Z,80.22,GBP,LloydsPharmacy,healthcare,credit,pending,CUST00419
TXNE47E049852E6,2024-12-04T00:50:47Z,102.43,USD,Superdrug,healthcare,debit,completed,CUST00376
TXN66CA33B70FCF,2024-10-08T02:12:39Z,15.55,GBP,Virgin Media,utilities,debit,declined,CUST00312
TXNF13092A4859A,2024-12-23T11:35:35Z,65.52,GBP,Wagamama,dining,debit,completed,CUST00294
TXN2B5B5B1E65B1,2024-11-09T13:42:37Z,114.3,GBP,Jet,fuel,credit,completed,CUST00741
TXN83A829BEC9DD,2024-10-28T13:21:35Z,24.3,GBP,National Rail,transport,credit,completed,CUST00647
TXN82ED210FDD7B,2024-12-30T02:58:02Z,70.05,GBP,British Gas,utilities,credit,completed,CUST00322
TXNE1C06D489349,2024-12-11T13:49:40Z,19.32,GBP,TfL,,debit,completed,CUST00459
TXN5BB516463C84,2024-12-04T03:02:04Z,85.67,GBP,Shell,fuel,credit,completed,
TXNBC7BFA60FCB3,2024-10-01T19:20:41Z,21.58,GBP,Amazon,retail,debit,completed,CUST00538
TXN5B5780864D85,2024-11-14T13:58:14Z,77.4,GBP,Uber,transport,debit,completed,CUST00682
TXN63085ED233F3,2024-10-27T21:24:38Z,47.29,GBP,National Rail,transport,debit,completed,CUST00091
TXN8683700BE8A0,2024-10-09T08:24:09Z,14.52,EUR,Netflix,entertainment,debit,completed,CUST00129
TXN5E121103A739,2024-11-17T17:57:48Z,40.11,GBP,Esso,,credit,pending,CUST00166
TXN3FBA5CB5C6F4,2024-12-20T20:02:45Z,55.63,GBP,EasyJet,travel,debit,declined,
