transaction_id,customer_id,amount,merchant_category,hour_of_day,day_of_week,is_international,distance_from_home_km,is_fraud
TXN-0004706,CUST-407,30.91,electronics,15,Thursday,False,20.0,False
TXN-0003062,CUST-244,328.16,fuel,11,Wednesday,False,15.6,False
TXN-0004282,CUST-186,20.85,restaurants,23,Monday,False,1.8,False
TXN-0002137,CUST-046,131.7,electronics,14,Saturday,False,4.1,False
TXN-0002713,CUST-161,33.07,fuel,13,Wednesday,False,0.5,False
TXN-0004726,CUST-439,7.89,online_retail,16,Saturday,False,0.7,False
TXN-0002697,CUST-234,12.06,fuel,7,Wednesday,True,0.2,False
TXN-0000447,CUST-074,216.26,restaurants,10,Sunday,False,0.4,False
TXN-0003649,CUST-159,28.5,online_retail,8,Saturday,False,0.7,False
TXN-0003929,CUST-490,385.83,groceries,8,Tuesday,False,3.4,False
TXN-0000487,CUST-058,21.74,electronics,20,Saturday,False,8.8,False
TXN-0004101,CUST-039,14.97,restaurants,11,Monday,False,11.3,False
TXN-0000156,CUST-072,24.79,restaurants,15,Wednesday,False,7.9,False
TXN-0003373,CUST-168,22.8,cash_withdrawal,10,Saturday,False,0.5,False
TXN-0004135,CUST-065,38.41,fuel,17,Sunday,False,0.4,False
TXN-0003581,CUST-142,51.64,restaurants,19,Saturday,False,1.1,False
TXN-0001783,CUST-111,77.66,travel,12,Wednesday,False,1.5,False
TXN-0000311,CUST-424,23.79,cash_withdrawal,15,Saturday,False,1.6,False
TXN-0004831,CUST-207,53.57,online_retail,23,Saturday,False,0.7,False
TXN-0000511,CUST-050,28.52,fuel,5,Saturday,False,5.4,False
TXN-0000347,CUST-434,21.34,online_retail,18,Sunday,False,2.9,False
TXN-0003737,CUST-164,33.62,online_retail,11,Friday,False,1.1,False
TXN-0002440,CUST-260,54.04,electronics,11,Thursday,True,6.0,False
TXN-0003613,CUST-011,30.63,fuel,5,Sunday,False,3.5,False
TXN-0003331,CUST-267,94.88,cash_withdrawal,17,Wednesday,False,10.5,False
TXN-0003474,CUST-430,592.14,travel,12,Thursday,False,6.4,False
TXN-0003438,CUST-282,24.68,fuel,17,Friday,False,4.4,False
TXN-0004352,CUST-350,200.0,electronics,11,Tuesday,False,4.7,False
TXN-0002367,CUST-286,78.85,electronics,13,Saturday,False,6.2,False
TXN-0004881,CUST-478,574.47,fuel,22,Saturday,False,50.0,True
TXN-0001023,CUST-446,21.75,travel,14,Monday,False,5.1,False
TXN-0001305,CUST-121,19.03,restaurants,10,Tuesday,False,7.9,False
TXN-0000077,CUST-092,80.29,online_retail,13,Thursday,False,4.0,False
TXN-0004297,CUST-413,68.51,electronics,17,Tuesday,False,7.4,False
TXN-0001616,CUST-207,18.56,travel,11,Sunday,False,5.8,False
TXN-0001973,CUST-416,21.21,cash_withdrawal,14,Tuesday,False,4.8,False
TXN-0004625,CUST-178,68.01,travel,18,Sunday,False,0.9,False
TXN-0000147,CUST-127,7.84,cash_withdrawal,11,Monday,False,1.5,False
TXN-0002565,CUST-352,133.68,travel,17,Monday,False,12.9,False
TXN-0002390,CUST-471,19.17,fuel,17,Monday,False,1.7,False
TXN-0000878,CUST-234,42.59,fuel,23,Monday,False,5.0,False
TXN-0003444,CUST-241,61.94,fuel,18,Wednesday,False,4.2,False
TXN-0000780,CUST-370,20.61,groceries,15,Saturday,False,9.1,False
TXN-0001006,CUST-409,101.06,restaurants,8,Wednesday,False,1.9,False
TXN-0003168,CUST-107,341.6,restaurants,16,Thursday,False,8.7,False
TXN-0001045,CUST-330,43.83,groceries,9,Thursday,False,0.2,False
TXN-0001844,CUST-263,36.06,cash_withdrawal,13,Tuesday,False,6.1,False
TXN-0003400,CUST-332,44.78,electronics,8,Thursday,True,0.4,False
TXN-0003028,CUST-097,20.43,cash_withdrawal,21,Monday,False,1.2,False
TXN-0002652,CUST-300,36.94,groceries,15,Wednesday,False,4.5,False
TXN-0003532,CUST-436,114.26,fuel,13,Tuesday,False,0.8,False
TXN-0004688,CUST-300,63.29,fuel,14,Monday,False,1.2,False
TXN-0001428,CUST-086,10.71,cash_withdrawal,13,Monday,False,4.6,False
TXN-0000993,CUST-441,6.57,travel,13,Sunday,False,1.1,False
TXN-0004102,CUST-222,22.83,cash_withdrawal,15,Thursday,False,20.0,False
TXN-0000650,CUST-106,56.03,cash_withdrawal,7,Sunday,False,8.6,False
TXN-0002809,CUST-345,58.69,restaurants,12,Sunday,False,0.0,False
TXN-0003585,CUST-182,33.45,electronics,18,Sunday,False,3.9,False
TXN-0000941,CUST-051,18.39,fuel,22,Friday,False,3.5,False
TXN-0003621,CUST-131,20.96,restaurants,22,Wednesday,False,2.7,False
TXN-0003151,CUST-072,11.07,fuel,22,Sunday,False,5.3,False
TXN-0002662,CUST-460,48.35,electronics,8,Saturday,False,4.7,False
TXN-0000189,CUST-265,63.16,electronics,9,Friday,False,8.6,False
TXN-0000593,CUST-170,11.55,restaurants,17,Tuesday,False,10.9,False
TXN-0003768,CUST-244,28.97,cash_withdrawal,17,Sunday,False,1.9,False
TXN-0002535,CUST-316,75.01,travel,15,Friday,False,10.0,False
TXN-0004835,CUST-230,25.01,groceries,11,Friday,False,5.1,False
TXN-0003066,CUST-289,21.63,travel,17,Monday,False,2.0,False
TXN-0001067,CUST-242,12.74,online_retail,15,Monday,False,6.2,False
TXN-0002121,CUST-109,14.14,online_retail,19,Tuesday,False,1.8,False
TXN-0001983,CUST-073,33.44,groceries,13,Tuesday,False,2.1,False
TXN-0002109,CUST-407,61.91,fuel,9,Friday,False,2.4,False
TXN-0002113,CUST-460,38.94,cash_withdrawal,6,Sunday,False,1.1,False
TXN-0000622,CUST-004,200.0,online_retail,12,Tuesday,False,6.3,False
TXN-0003596,CUST-457,200.0,groceries,14,Monday,False,20.0,False
TXN-0002640,CUST-406,39.54,groceries,7,Saturday,False,0.6,False
TXN-0001674,CUST-479,32.07,online_retail,4,Thursday,False,2.7,False
TXN-0002874,CUST-130,30.44,cash_withdrawal,7,Monday,False,5.2,False
TXN-0002422,CUST-361,36.7,restaurants,11,Wednesday,False,2.8,False
TXN-0001194,CUST-145,28.25,restaurants,9,Sunday,False,13.5,False
TXN-0000201,CUST-094,103.36,restaurants,18,Saturday,False,0.0,False
TXN-0002738,CUST-139,50.9,electronics,14,Tuesday,False,20.0,False
TXN-0001603,CUST-293,200.0,electronics,16,Sunday,False,4.3,False
TXN-0003134,CUST-499,64.41,groceries,14,Friday,False,5.6,False
TXN-0000417,CUST-146,60.67,groceries,17,Thursday,True,9.8,False
TXN-0002732,CUST-341,106.27,electronics,6,Sunday,False,4.9,False
TXN-0001015,CUST-410,19.63,online_retail,14,Sunday,True,1.3,False
TXN-0004176,CUST-318,34.09,restaurants,10,Wednesday,False,8.5,False
TXN-0004574,CUST-222,45.38,electronics,22,Sunday,False,7.7,False
TXN-0001438,CUST-484,54.12,groceries,2,Thursday,False,0.0,False
TXN-0003131,CUST-012,35.85,cash_withdrawal,11,Friday,False,1.6,False
TXN-0000985,CUST-287,39.16,fuel,8,Wednesday,False,10.1,False
TXN-0003642,CUST-257,21.86,restaurants,14,Friday,False,0.4,False
TXN-0000664,CUST-306,27.92,groceries,18,Sunday,False,2.4,False
TXN-0001903,CUST-283,45.1,fuel,8,Sunday,False,2.1,False
TXN-0004858,CUST-295,349.42,travel,0,Friday,False,211.3,True
TXN-0002636,CUST-031,18.35,restaurants,4,Sunday,False,6.1,False
TXN-0001114,CUST-355,18.42,cash_withdrawal,10,Thursday,False,6.7,False
TXN-0002007,CUST-258,200.0,groceries,17,Friday,False,0.8,False
TXN-0000205,CUST-162,29.62,fuel,11,Thursday,False,15.7,False
TXN-0001212,CUST-257,38.89,fuel,11,Saturday,False,2.6,False
TXN-0003839,CUST-453,122.49,groceries,16,Wednesday,False,1.6,False
TXN-0003500,CUST-244,100.64,cash_withdrawal,17,Wednesday,False,4.8,False
TXN-0002017,CUST-255,57.35,groceries,17,Sunday,True,6.4,False
TXN-0002147,CUST-286,10.09,fuel,3,Sunday,False,5.0,False
TXN-0004186,CUST-120,33.91,restaurants,14,Sunday,False,20.0,False
TXN-0000980,CUST-229,30.94,electronics,21,Tuesday,False,7.9,False
TXN-0003883,CUST-044,17.79,travel,12,Thursday,False,1.3,False
TXN-0000126,CUST-270,65.65,restaurants,20,Sunday,False,9.3,False
TXN-0004399,CUST-111,58.26,groceries,18,Tuesday,False,1.0,False
TXN-0004356,CUST-401,6.58,fuel,14,Tuesday,False,2.8,False
TXN-0002829,CUST-364,24.4,online_retail,17,Thursday,False,14.0,False
TXN-0004141,CUST-454,200.0,fuel,15,Wednesday,True,9.5,False
TXN-0000430,CUST-392,33.15,electronics,7,Monday,False,5.9,False
TXN-0000123,CUST-141,32.25,online_retail,12,Wednesday,True,1.7,False
TXN-0002416,CUST-163,7.17,travel,17,Thursday,False,2.9,False
TXN-0002177,CUST-299,269.8,groceries,21,Thursday,False,4.5,False
TXN-0002117,CUST-126,135.9,groceries,23,Tuesday,False,12.9,False
TXN-0000620,CUST-129,17.84,travel,14,Tuesday,False,0.5,False
TXN-0004646,CUST-407,66.68,groceries,13,Wednesday,False,4.3,False
TXN-0004455,CUST-134,233.52,cash_withdrawal,18,Wednesday,False,2.5,False
TXN-0002910,CUST-103,105.95,restaurants,10,Wednesday,False,4.6,False
TXN-0002861,CUST-199,200.0,cash_withdrawal,11,Wednesday,False,19.4,False
TXN-0004815,CUST-216,117.79,cash_withdrawal,14,Saturday,False,1.2,False
TXN-0001577,CUST-115,55.52,cash_withdrawal,8,Tuesday,False,3.9,False
TXN-0001732,CUST-357,176.34,travel,18,Friday,False,1.5,False
TXN-0000250,CUST-329,281.26,cash_withdrawal,7,Tuesday,False,7.4,False
TXN-0004575,CUST-125,16.8,fuel,11,Tuesday,False,0.3,False
TXN-0000598,CUST-365,101.61,cash_withdrawal,8,Saturday,False,1.6,False
TXN-0002044,CUST-220,311.8,restaurants,13,Sunday,False,8.6,False
TXN-0002999,CUST-365,57.43,fuel,16,Sunday,False,1.2,False
TXN-0004193,CUST-409,29.58,cash_withdrawal,9,Saturday,False,1.3,False
TXN-0001272,CUST-322,214.22,cash_withdrawal,15,Friday,False,10.3,False
TXN-0000149,CUST-185,6.8,groceries,17,Monday,True,4.3,False
TXN-0003791,CUST-424,200.0,groceries,11,Sunday,False,3.2,False
TXN-0001874,CUST-154,30.77,restaurants,13,Thursday,False,7.3,False
TXN-0002474,CUST-053,61.74,electronics,8,Sunday,False,1.3,False
TXN-0000828,CUST-221,22.14,restaurants,13,Saturday,False,1.6,False
TXN-0003811,CUST-137,29.22,travel,11,Tuesday,False,3.1,False
TXN-0001786,CUST-444,14.43,fuel,20,Tuesday,False,0.6,False
TXN-0001748,CUST-358,7.64,travel,15,Saturday,False,5.0,False
TXN-0000855,CUST-124,5.72,online_retail,13,Tuesday,False,12.0,False
TXN-0003417,CUST-109,18.9,electronics,18,Tuesday,False,4.1,False
TXN-0001151,CUST-095,223.79,electronics,19,Friday,False,5.2,False
TXN-0004213,CUST-065,25.07,cash_withdrawal,2,Tuesday,False,1.0,False
TXN-0002197,CUST-268,16.93,restaurants,10,Friday,False,3.3,False
TXN-0000080,CUST-422,27.73,electronics,16,Tuesday,False,9.8,False
TXN-0004129,CUST-137,20.5,electronics,16,Tuesday,False,10.2,False
TXN-0002004,CUST-183,79.62,fuel,3,Wednesday,False,0.6,False
TXN-0000639,CUST-091,91.98,travel,15,Friday,False,2.0,False
TXN-0001738,CUST-445,24.68,cash_withdrawal,11,Tuesday,False,0.6,False
TXN-0000098,CUST-231,46.5,fuel,14,Wednesday,False,4.6,False
TXN-0004038,CUST-028,200.0,electronics,19,Friday,False,1.5,False
TXN-0001581,CUST-059,15.28,electronics,10,Wednesday,False,7.7,False
TXN-0004471,CUST-025,73.98,electronics,11,Tuesday,False,6.9,False
TXN-0004477,CUST-118,339.07,groceries,22,Tuesday,False,1.4,False
TXN-0003317,CUST-019,24.41,cash_withdrawal,12,Sunday,False,5.3,False
TXN-0003674,CUST-447,13.55,online_retail,18,Thursday,False,8.9,False
TXN-0002536,CUST-205,12.38,travel,11,Sunday,False,7.5,False
TXN-0001341,CUST-477,20.49,restaurants,6,Thursday,False,11.4,False
TXN-0002119,CUST-368,61.62,restaurants,11,Tuesday,False,2.8,False
TXN-0004223,CUST-378,41.51,fuel,10,Monday,False,7.8,False
TXN-0000022,CUST-340,21.74,travel,13,Friday,False,0.3,False
TXN-0000821,CUST-229,33.32,fuel,12,Friday,False,7.3,False
TXN-0002278,CUST-103,34.2,restaurants,3,Sunday,False,0.1,False
TXN-0003493,CUST-240,39.79,travel,10,Friday,False,3.5,False
TXN-0001115,CUST-152,34.96,electronics,3,Saturday,False,0.9,False
TXN-0000515,CUST-313,17.12,electronics,10,Tuesday,False,1.0,False
TXN-0004088,CUST-059,185.24,groceries,22,Monday,False,5.0,False
TXN-0002213,CUST-479,37.8,cash_withdrawal,14,Saturday,False,2.5,False
TXN-0000444,CUST-062,41.72,fuel,14,Saturday,False,3.1,False
TXN-0002092,CUST-057,349.86,travel,18,Friday,False,7.3,False
TXN-0001011,CUST-143,368.27,restaurants,8,Tuesday,False,4.7,False
TXN-0000890,CUST-269,21.81,cash_withdrawal,16,Thursday,False,0.4,False
TXN-0003353,CUST-021,19.77,online_retail,17,Monday,False,4.8,False
TXN-0000146,CUST-339,116.54,travel,15,Monday,False,9.0,False
TXN-0003498,CUST-314,707.34,groceries,3,Monday,False,8.0,False
TXN-0001492,CUST-228,200.0,groceries,14,Sunday,False,7.3,False
TXN-0001890,CUST-421,84.31,travel,15,Tuesday,False,2.8,False
TXN-0003039,CUST-135,36.56,cash_withdrawal,12,Sunday,False,6.2,False
TXN-0001988,CUST-017,327.48,online_retail,22,Sunday,False,0.3,False
TXN-0002707,CUST-242,53.75,electronics,14,Saturday,False,1.0,False
TXN-0002772,CUST-315,12.88,groceries,19,Tuesday,False,4.1,False
TXN-0003682,CUST-478,13.87,online_retail,15,Monday,False,2.9,False
TXN-0001691,CUST-450,27.85,restaurants,9,Tuesday,False,5.2,False
TXN-0003217,CUST-222,92.88,online_retail,17,Monday,False,0.4,False
TXN-0003194,CUST-018,44.96,restaurants,19,Thursday,False,5.0,False
TXN-0000206,CUST-488,200.0,groceries,14,Thursday,False,3.1,False
TXN-0001628,CUST-488,16.02,restaurants,13,Friday,False,7.3,False
TXN-0001093,CUST-027,66.57,online_retail,9,Tuesday,False,0.1,False
TXN-0002593,CUST-093,57.02,cash_withdrawal,10,Wednesday,False,0.1,False
TXN-0003892,CUST-146,23.7,travel,12,Sunday,False,0.3,False
TXN-0002490,CUST-472,200.0,electronics,23,Thursday,False,6.0,False
TXN-0004773,CUST-069,26.47,restaurants,14,Wednesday,False,1.4,False
TXN-0004343,CUST-434,30.75,electronics,4,Monday,False,0.6,False
TXN-0001975,CUST-491,13.12,electronics,15,Monday,False,0.7,False
TXN-0002641,CUST-174,24.7,electronics,14,Tuesday,False,0.6,False
TXN-0000859,CUST-070,100.96,travel,17,Sunday,False,8.2,False
TXN-0003299,CUST-189,7.22,fuel,11,Wednesday,False,14.2,False
TXN-0003629,CUST-024,52.9,electronics,5,Tuesday,False,0.7,False
TXN-0000442,CUST-061,28.99,travel,15,Monday,False,6.7,False
TXN-0000557,CUST-048,18.42,restaurants,23,Tuesday,False,6.6,False
TXN-0001857,CUST-426,23.79,cash_withdrawal,14,Monday,False,2.9,False
TXN-0000475,CUST-002,87.74,groceries,11,Saturday,False,2.3,False
TXN-0000464,CUST-449,129.3,cash_withdrawal,13,Wednesday,False,3.4,False
TXN-0002327,CUST-009,28.17,travel,13,Monday,False,5.0,False
TXN-0000167,CUST-103,349.37,online_retail,0,Friday,False,4.9,False
TXN-0003355,CUST-304,65.04,restaurants,15,Friday,False,2.6,False
TXN-0001560,CUST-318,11.16,online_retail,20,Monday,False,6.2,False
TXN-0002709,CUST-154,87.92,online_retail,23,Tuesday,False,9.9,False
TXN-0003953,CUST-044,42.42,restaurants,22,Friday,False,2.4,False
TXN-0004732,CUST-124,57.81,fuel,17,Friday,False,4.2,False
TXN-0000558,CUST-170,26.08,restaurants,15,Wednesday,False,8.9,False
TXN-0001233,CUST-205,52.97,restaurants,12,Thursday,False,0.3,False
TXN-0004449,CUST-015,88.21,electronics,12,Saturday,False,6.2,False
TXN-0004911,CUST-306,441.74,electronics,4,Sunday,False,27.0,True
TXN-0001894,CUST-075,10.6,travel,11,Monday,False,4.4,False
TXN-0003442,CUST-337,13.03,restaurants,23,Wednesday,False,0.3,False
TXN-0000822,CUST-222,19.86,restaurants,9,Sunday,False,1.7,False
TXN-0003853,CUST-030,19.58,online_retail,7,Sunday,False,1.8,False
TXN-0003275,CUST-047,23.38,cash_withdrawal,6,Tuesday,False,12.7,False
TXN-0004084,CUST-444,169.94,online_retail,9,Monday,False,3.4,False
TXN-0003864,CUST-293,66.21,electronics,21,Thursday,False,3.4,False
TXN-0004714,CUST-086,75.33,fuel,12,Monday,False,2.0,False
TXN-0000717,CUST-445,317.62,electronics,16,Saturday,False,10.1,False
TXN-0003307,CUST-075,9.4,cash_withdrawal,15,Monday,False,18.9,False
TXN-0000221,CUST-273,58.69,restaurants,17,Friday,False,3.7,False
TXN-0003519,CUST-305,44.88,online_retail,16,Saturday,False,1.2,False
TXN-0003989,CUST-380,10.52,travel,23,Saturday,False,4.1,False
TXN-0003796,CUST-367,22.78,travel,19,Tuesday,False,1.7,False
TXN-0003447,CUST-444,80.12,groceries,13,Saturday,False,13.0,False
TXN-0002458,CUST-281,30.31,travel,17,Thursday,True,3.9,False
TXN-0000452,CUST-207,24.4,travel,11,Thursday,False,2.2,False
TXN-0000674,CUST-003,28.12,restaurants,18,Tuesday,False,1.8,False
TXN-0000448,CUST-250,19.54,restaurants,10,Saturday,False,3.2,False
TXN-0004397,CUST-464,100.08,online_retail,7,Thursday,False,1.6,False
TXN-0001128,CUST-245,41.49,cash_withdrawal,13,Sunday,False,2.0,False
TXN-0004826,CUST-195,39.77,groceries,7,Monday,False,9.3,False
TXN-0003160,CUST-386,6.67,electronics,8,Saturday,True,9.2,False
TXN-0004452,CUST-201,7.52,electronics,22,Wednesday,False,0.1,False
TXN-0000053,CUST-229,31.07,fuel,16,Wednesday,False,20.0,False
TXN-0004889,CUST-403,482.99,restaurants,11,Tuesday,True,40.3,True
TXN-0000925,CUST-345,82.4,travel,12,Thursday,False,0.7,False
TXN-0003146,CUST-493,6.39,travel,15,Monday,False,3.9,False
TXN-0001271,CUST-233,81.25,cash_withdrawal,13,Sunday,False,5.8,False
TXN-0002393,CUST-114,8.83,cash_withdrawal,18,Monday,False,7.6,False
TXN-0001923,CUST-283,12.24,groceries,16,Tuesday,False,1.4,False
TXN-0001162,CUST-270,21.26,electronics,15,Sunday,False,4.0,False
TXN-0000599,CUST-069,67.65,cash_withdrawal,23,Saturday,False,10.1,False
TXN-0004486,CUST-068,395.04,groceries,12,Tuesday,False,0.1,False
TXN-0000785,CUST-099,15.91,groceries,9,Monday,False,14.2,False
TXN-0001866,CUST-292,22.74,travel,14,Tuesday,False,4.5,False
TXN-0001934,CUST-310,23.87,online_retail,15,Tuesday,False,5.5,False
TXN-0000848,CUST-272,114.0,restaurants,23,Wednesday,False,1.1,False
TXN-0004070,CUST-372,239.93,cash_withdrawal,10,Wednesday,False,0.9,False
TXN-0000372,CUST-374,51.37,online_retail,23,Wednesday,False,0.6,False
TXN-0000225,CUST-065,271.51,cash_withdrawal,15,Sunday,False,7.6,False
TXN-0004621,CUST-450,96.36,online_retail,18,Friday,False,5.1,False
TXN-0003274,CUST-434,25.92,groceries,12,Thursday,False,7.3,False
TXN-0004057,CUST-493,12.82,electronics,18,Sunday,True,1.4,False
TXN-0002820,CUST-395,22.84,restaurants,18,Sunday,False,1.1,False
TXN-0003832,CUST-036,35.06,electronics,12,Monday,False,4.7,False
TXN-0004426,CUST-437,320.9,restaurants,17,Friday,False,7.4,False
TXN-0001173,CUST-492,13.79,online_retail,0,Sunday,False,9.4,False
TXN-0001681,CUST-167,22.62,cash_withdrawal,7,Saturday,False,1.9,False
TXN-0000810,CUST-132,10.62,fuel,11,Wednesday,False,8.5,False
TXN-0000441,CUST-170,13.4,restaurants,17,Wednesday,False,9.9,False
TXN-0004257,CUST-250,17.1,restaurants,17,Saturday,False,2.0,False
TXN-0000616,CUST-024,28.55,groceries,12,Saturday,False,0.1,False
TXN-0003070,CUST-406,13.31,fuel,14,Wednesday,False,4.7,False
TXN-0001292,CUST-161,33.99,restaurants,18,Sunday,False,0.6,False
TXN-0001206,CUST-022,23.05,electronics,11,Monday,True,1.9,False
TXN-0002449,CUST-078,63.29,groceries,15,Wednesday,False,16.4,False
TXN-0004050,CUST-375,36.03,travel,16,Saturday,False,7.9,False
TXN-0004049,CUST-230,47.27,restaurants,13,Sunday,False,0.2,False
TXN-0001907,CUST-022,233.45,online_retail,16,Saturday,False,16.5,False
TXN-0004301,CUST-041,44.24,cash_withdrawal,7,Sunday,False,2.8,False
TXN-0003833,CUST-306,72.41,travel,20,Sunday,False,0.6,False
TXN-0000943,CUST-060,236.62,groceries,15,Wednesday,False,3.5,False
TXN-0003096,CUST-117,200.0,electronics,6,Monday,False,14.0,False
TXN-0001225,CUST-411,663.97,travel,15,Saturday,False,7.1,False
TXN-0003662,CUST-129,126.05,fuel,23,Tuesday,False,1.1,False
TXN-0004979,CUST-290,111.72,fuel,0,Sunday,False,25.9,True
TXN-0001879,CUST-083,292.46,cash_withdrawal,22,Tuesday,False,3.8,False
TXN-0003630,CUST-064,80.18,groceries,18,Monday,False,0.2,False
TXN-0000831,CUST-180,24.05,online_retail,15,Sunday,False,19.9,False
TXN-0003561,CUST-271,41.76,groceries,15,Friday,False,1.1,False
TXN-0004628,CUST-390,40.83,cash_withdrawal,14,Thursday,False,4.5,False
TXN-0000608,CUST-069,420.3,travel,22,Friday,False,4.6,False
TXN-0001439,CUST-413,18.23,online_retail,10,Monday,False,1.4,False
TXN-0003825,CUST-277,222.17,electronics,8,Wednesday,False,10.4,False
TXN-0002279,CUST-419,26.58,cash_withdrawal,11,Wednesday,False,1.0,False
TXN-0000337,CUST-434,20.82,fuel,15,Thursday,False,15.1,False
TXN-0001297,CUST-127,9.34,restaurants,18,Sunday,False,2.6,False
TXN-0004417,CUST-018,54.04,restaurants,9,Sunday,False,0.3,False
TXN-0002206,CUST-198,28.32,travel,16,Thursday,False,0.6,False
TXN-0003600,CUST-327,34.72,cash_withdrawal,12,Thursday,False,10.8,False
TXN-0003250,CUST-476,27.25,online_retail,10,Wednesday,False,6.2,False
TXN-0001717,CUST-261,17.32,cash_withdrawal,18,Thursday,False,5.9,False
TXN-0004747,CUST-471,75.11,restaurants,21,Thursday,False,6.1,False
TXN-0003387,CUST-495,33.0,fuel,18,Monday,False,2.5,False
TXN-0000663,CUST-206,13.16,online_retail,5,Saturday,False,0.6,False
TXN-0004847,CUST-421,110.63,electronics,11,Tuesday,False,15.3,False
TXN-0002586,CUST-217,121.86,travel,14,Monday,False,2.9,False
TXN-0004306,CUST-138,26.62,cash_withdrawal,0,Sunday,False,9.7,False
TXN-0001984,CUST-417,81.02,travel,7,Tuesday,False,9.5,False
TXN-0003111,CUST-199,50.52,fuel,10,Monday,False,1.0,False
TXN-0003234,CUST-150,43.22,cash_withdrawal,14,Tuesday,False,7.0,False
TXN-0003080,CUST-398,20.84,electronics,23,Thursday,False,1.2,False
TXN-0003017,CUST-414,14.73,restaurants,5,Sunday,False,0.9,False
TXN-0003477,CUST-057,200.0,restaurants,11,Saturday,False,0.7,False
TXN-0001606,CUST-219,19.46,travel,8,Thursday,False,1.0,False
TXN-0003599,CUST-474,230.66,groceries,15,Tuesday,False,6.4,False
TXN-0002234,CUST-095,80.23,electronics,12,Sunday,False,2.3,False
TXN-0000251,CUST-313,25.78,cash_withdrawal,13,Tuesday,False,0.0,False
TXN-0000270,CUST-301,24.71,cash_withdrawal,16,Sunday,False,0.4,False
